id,amount,renewal_rate,network_centrality,relationship_type,historical_delay_days,duration,event
0d3bcd1b-5b26-4150-a616-addca05b7226,11268867.26,72.4,0.048,contract,0.2,10.5,0
7c8a89f3-5cda-4641-ab92-b2ace9d52901,4624506.67,47.5,0.613,poc,22.7,48.6,0
cc424f42-a4dc-46e8-8c60-37b9f64f2ffc,5997411.15,46.7,0.203,poc,13.8,14.6,1
2322291f-a1cf-4991-b202-fbb3285fa012,9257145.41,53.4,0.139,poc,32.1,17.7,1
a2d5a10b-e11a-49c8-ad08-4eaf34def1ea,14974175.31,86.0,0.271,contract,12.6,19.5,1
1c6ad25f-20d2-4715-918d-7e864b157fe7,7571249.34,59.4,0.251,contract,15.6,12.2,0
e3ba3afa-57f0-4b46-8f44-73aedbc9e59f,8720549.13,53.8,0.489,contract,15.1,23.5,1
99db3260-a0c4-4dc2-8d6c-ee31c104cc13,3102981.5,67.5,0.546,contract,9.5,39.1,1
887a529f-2862-46c3-af87-2fbe8ff2b962,2480756.23,49.9,0.468,contract,21.0,47.6,1
f7b4cbf6-5e70-4862-bcc6-276980d01e0d,6849860.71,79.4,0.58,contract,23.1,26.5,0
43ec6fd7-78d4-426f-b732-fd66904ff05b,4637532.02,50.4,0.349,contract,16.2,41.8,1
9f044379-7f3c-48b3-bde4-2dff024445ed,6236374.47,66.6,0.529,contract,16.6,14.4,1
6e15a4d8-ea26-4c1f-b006-c0b4aeb7724d,5275887.03,78.1,0.512,recurring,9.6,29.7,0
d3b50bee-7138-4f2c-abcd-088c79465e6d,1844007.87,52.4,0.149,contract,20.1,37.4,1
7a62c231-1fc2-4dd1-b4ac-847f47c5b427,5142986.54,70.5,0.265,contract,6.2,32.1,1
b56f2d14-39d9-4d8f-82f7-3df86dc3f21b,3193355.28,100.0,0.577,recurring,0.0,25.7,1
37eab0ae-f3f6-445d-8f5d-f695c8b09731,11404623.84,44.7,0.215,poc,30.0,54.5,0
4853763a-c014-42f6-bc4c-9156d4becf4a,7233153.35,88.5,0.319,recurring,0.4,22.7,1
cf7a55ee-0a60-48c5-8283-2d458f24b86f,9080378.93,78.8,0.173,contract,27.1,33.6,1
edf12512-58e9-423f-bef0-211a19bdc90c,2700478.9,48.8,0.281,poc,25.4,39.7,1
ecd7d2d2-156b-47ec-98ac-fd5db75f941a,1929457.28,13.5,0.1,poc,20.6,35.9,0
a7319907-3592-47c6-be16-5650ce51142a,3202259.0,56.9,0.445,contract,12.0,23.2,1
2eceebcc-94e1-4a53-ab84-c1a267120072,7260001.03,57.5,0.2,contract,5.8,24.1,0
977e57ea-8b49-4e54-9592-3cd774f0db76,5260055.9,33.3,0.186,poc,35.2,46.9,0
f473c816-fc51-4c21-89f2-fd604c3ad48d,17311394.7,69.8,0.212,contract,9.9,36.8,0
e11cdc9b-dfdd-42a4-afa3-cf27038ef0db,4413836.06,33.5,0.462,poc,28.6,52.0,0
47adfe55-7cd3-447f-8e4c-b010c88ca722,16087809.5,81.4,0.199,recurring,4.0,6.3,1
bc668be8-2d49-48d7-b040-dc0b2d152afd,4275642.49,41.8,0.122,poc,19.0,29.9,1
249c5568-eb30-404c-9dec-2c6a70a63f92,2216486.92,33.3,0.085,poc,12.3,20.8,1
5c9e1475-d1e7-46d2-a041-6531d2e5caef,1241742.95,41.1,0.397,poc,30.2,19.5,0
0fc5ba29-d31a-48f3-80e2-46f4d9fa2da0,5971787.64,77.3,0.355,contract,0.0,10.1,0
421453e8-d14d-4ce1-a272-61228fcdfe65,4205048.87,66.5,0.451,contract,0.0,1.4,1
8818a4b5-a9a6-44ec-beaa-df6725e5a01a,5603111.24,41.3,0.316,poc,26.9,32.3,1
f1451080-f8d7-4cea-b51c-daf4fdfd248f,14275775.61,53.5,0.306,poc,22.3,22.3,1
cb5042fe-3556-49ce-bb5f-d076a7ac4ea3,2512435.53,63.1,0.312,contract,3.0,47.7,1
e200ca03-3720-4d5d-803d-ea9ad6ce44e1,5809182.79,89.9,0.375,recurring,23.6,30.1,1
059a8012-224b-4595-ab8e-7163788ec2f7,3646382.69,75.1,0.326,contract,9.1,34.6,1
26b243b1-bc9e-4db6-8142-4cf78c7be457,16346723.09,53.2,0.116,contract,14.8,39.0,1
569ec6a0-685a-41c0-8039-a94e5c68894d,7710389.16,41.4,0.499,poc,6.9,43.9,1
3902b336-988b-4b22-b6d2-cb4dc9683a80,4061762.55,100.0,0.322,recurring,3.5,44.9,1
a7935984-3c6a-411d-be9a-558a25e760c4,2590192.05,22.0,0.557,poc,30.2,33.7,0
6a6ff4e5-0303-4166-8e2d-c9ccd29ba3da,8286431.79,78.9,0.349,contract,9.8,7.1,1
63ecb570-7190-4040-a97e-2bc1666ea1ca,1980766.86,56.1,0.895,poc,15.2,19.0,1
6cd32634-a779-42bc-a8f3-a77ef6304efc,5199599.2,63.8,0.331,contract,0.0,22.7,1
6569ad8f-5e17-4fc6-b1b8-2c2a8391cac0,2792588.06,53.8,0.13,contract,0.0,42.8,0
e003fabc-bb92-4e66-9ca7-3968eb1d0ec1,1717338.6,67.7,0.148,contract,2.3,28.4,0
fa004148-c1a2-4b16-9108-abf31db0b745,1790564.77,87.6,0.118,contract,0.0,19.3,0
241bd980-fe93-41e8-a0e2-d87b03a1af1a,1973881.83,49.5,0.261,contract,14.7,18.2,0
3b07a0c3-234e-4cda-b090-fa95267d7b63,18365314.32,96.6,0.498,recurring,0.0,8.9,1
832b9a25-6fef-4df3-af52-3f9737082c77,5666490.18,90.1,0.315,recurring,6.6,27.9,1
8e6ded28-0e8c-423a-bc0c-0659e94d2084,4102808.72,65.9,0.835,recurring,0.0,14.4,1
84741b53-63a1-4f75-b886-b7e6008dc7bc,9135353.02,83.5,0.54,recurring,7.0,26.5,1
d377c6c8-ac77-4bd1-91a2-c5f7bd8c54bc,5363935.2,81.9,0.163,contract,10.1,32.6,1
cce69d2e-0ae1-4af7-98a9-1099438b2425,5754821.52,94.2,0.236,contract,0.4,11.5,1
3942437a-c00d-4109-8b74-31c78543b95e,5192383.88,51.0,0.305,contract,9.2,32.3,1
715c2a47-3d99-4986-aeac-bdbfc52807df,4539825.58,0.2,0.242,poc,13.1,37.3,1
6353a1eb-c3b7-4960-8d85-89c35e7a10f6,1813835.8,24.5,0.277,poc,30.3,38.3,1
689bf5f4-d31a-4ddc-9097-547cfa93bfbd,2579025.97,29.8,0.058,contract,8.6,34.6,0
172adc59-83c8-436f-bf6f-d6fc88a7f082,6290528.64,57.4,0.073,contract,15.3,28.6,1
986576d0-249d-4aaf-8d4d-14def2a91451,3476285.36,75.3,0.36,contract,5.1,29.4,1
125493c5-d69e-441e-9aa5-e38f7a8fd6ce,3993100.24,54.0,0.341,poc,13.8,44.1,0
86daa121-7a2b-4de0-a139-b6000ecf7355,1976846.26,72.9,0.458,recurring,0.0,19.2,1
2ae20e40-f91a-4cea-8c19-6f7cffe023fd,5560680.22,96.2,0.142,contract,13.4,14.1,1
bf60a841-e7d5-4d27-9936-a49b35b432fa,2711277.8,79.1,0.781,recurring,8.2,16.0,0
93b78aa1-4f79-4788-a7f3-3ca47d541267,16646054.38,100.0,0.522,recurring,0.0,26.4,1
e5128580-460e-4c83-bf3d-7cfab53c3bed,3125909.98,75.5,0.273,contract,9.2,25.3,1
95fc6cde-d379-49ed-987b-772b007c3935,11056503.04,51.1,0.759,poc,20.6,31.0,1
6e4a9b2b-dcf2-46dd-9c62-a1b14bc7f4e4,4422647.04,99.4,0.463,recurring,7.6,23.7,0
b9d309cd-35b8-4995-bc5d-97d584f52fc9,3766060.8,100.0,0.323,recurring,3.9,25.9,1
4055f392-378d-4f87-befc-4d2b3dee227a,6468061.79,38.8,0.32,contract,13.5,19.1,1
188d0b52-c6f3-48f9-9c0a-fc2ed69053f3,5138166.99,64.1,0.49,contract,15.8,13.5,0
878d9576-036a-4505-a5e2-9fff5a91da5e,6985017.31,87.5,0.355,recurring,6.7,12.9,1
0e405cc0-27bf-4236-99d1-a46a4b6fc445,12452945.03,60.0,0.551,contract,12.8,19.0,1
51595900-c910-4c12-b476-b6377b2edf2c,5388601.67,59.8,0.682,contract,16.8,32.9,1
0c472d90-098c-4768-b7bd-93876e58d6ab,11244802.04,70.2,0.23,contract,29.1,16.6,1
a4a630c7-0127-42df-9fd3-e8bf9652496c,4663075.56,48.8,0.222,contract,13.2,42.7,1
03f1ba2c-e5e4-46d2-9630-21cfff0165e5,3580519.53,56.8,0.27,contract,19.5,35.5,1
88b85abb-1a4c-422a-9a1c-5b8b5e6b6cd9,3077072.71,77.9,0.384,contract,0.0,15.6,1
c11d70d9-e330-47ba-b176-10600286881d,3741458.46,98.6,0.467,recurring,16.2,32.3,1
9e2f099a-0218-478b-bf91-c688b2107f63,8697661.91,87.6,0.283,contract,6.5,24.7,1
de9e9aad-9128-41d9-bf54-a1196563a1aa,3555616.51,36.1,0.242,poc,8.2,20.7,1
c6df7f00-a942-42bd-8551-4987286f8f18,10002866.5,99.7,0.539,recurring,14.5,9.5,1
4930d314-8568-48d2-ab09-b6f0f874c88a,5503021.21,82.9,0.273,recurring,0.0,18.5,1
cba4f3b4-4756-4660-b050-13728151447e,3946769.08,52.3,0.175,contract,22.1,29.2,1
b1dff91c-1993-4472-b2bf-e98540e49034,5319805.06,100.0,0.41,recurring,0.0,12.8,1
a14d1b43-fbb6-4d0b-ad64-b2b259d38e8e,8430880.57,100.0,0.764,recurring,0.0,18.8,0
cd040ad2-250c-4987-b3a3-d4d640b1d91c,4860615.81,46.7,0.109,poc,26.5,36.7,1
8f096351-fd95-4950-8291-5282d2c9132d,10628316.61,98.3,0.385,recurring,3.1,18.4,1
6a60a9f9-31a9-483b-9a3e-d61b2db56d8a,6375485.43,33.6,0.211,poc,18.0,25.0,1
535396b4-db9c-4b3d-bde8-2325311edf50,4760409.8,57.4,0.076,contract,1.6,48.2,1
8ffed2f9-0c68-429a-ae6b-3379d3c013fe,10761524.63,69.2,0.483,recurring,9.9,22.7,1
2f3e31d5-cc96-405f-a273-ee6ac21a80eb,7631545.31,88.4,0.077,contract,12.2,25.9,0
b1051648-d601-49f4-9606-ff7a52d706b6,4372936.05,33.8,0.356,poc,13.0,27.2,0
128922c8-be19-41c1-aa61-4ba258a20579,14192888.78,46.3,0.28,poc,24.3,28.0,1
33937b26-704a-412d-acce-c7c613d7d694,10115628.94,55.9,0.306,contract,14.7,42.3,0
81fbbb56-f97c-4fa1-a0f9-34d0d1a881d9,1684204.55,54.1,0.736,poc,23.7,22.5,1
45ac44fa-cfba-4f31-9551-be29857c563e,2605494.99,91.9,0.125,contract,0.0,10.6,1
566c96e6-4ba0-4f26-926f-94fc44b596b9,2988773.97,0.0,0.467,poc,11.3,33.5,1
9d648c47-e04e-4497-92ed-aaca66b5770f,2946966.38,38.3,0.415,poc,24.2,40.6,1
99d63a3d-913c-4f5a-90b9-907e253d52fc,17751193.21,53.0,0.152,contract,22.5,40.0,1
a79206e9-8469-42af-8bd2-098d5c3c28b5,5596429.5,43.3,0.14,poc,20.0,21.6,1
36314344-6709-4eb9-be92-d5ad57ebf568,4426616.45,31.1,0.054,poc,17.6,29.5,1
7c9ff5d8-1744-41d9-a0ba-8b22ebbb199a,16499727.41,47.9,0.202,contract,9.6,28.7,1
d6981028-ba73-4f0e-b033-bf057290f3d1,3825346.45,39.7,0.259,poc,11.1,28.9,1
fc2c060c-0a44-4733-b9c8-53e84d8ee196,2567794.16,87.7,0.311,recurring,15.5,19.9,1
8d9af279-2e75-4f23-916b-1f01229450da,5251299.76,75.9,0.168,contract,17.9,34.0,0
87ff1a7e-9629-43e9-adbb-7bf761d21e6b,6753376.25,69.6,0.16,contract,20.2,28.5,0
fa2b4587-5445-457e-9cc1-9540cbf99d7d,3602418.0,71.6,0.369,contract,5.1,37.7,1
3782c4bb-fef3-4937-9205-3213bb97f619,6893483.09,66.0,0.079,contract,0.4,36.1,0
66a0c789-e7f1-4d12-8711-a299da4ee2ae,6434675.82,47.8,0.209,poc,18.1,31.1,1
5309aa4d-8386-486d-96e7-f0e01eccde79,16889759.07,74.0,0.429,contract,7.9,26.3,1
2a26aefb-c296-458e-ab72-dc2bbfb3141c,8971823.34,54.1,0.044,poc,19.1,35.3,0
e1fe4c7d-fa26-4a2a-950a-7620533a63a9,3677347.15,32.9,0.215,poc,16.5,20.3,0
83e1763f-e25e-4ad6-8df7-3fca6696a98e,9929950.41,63.0,0.092,contract,11.4,40.8,1
31b663ef-836b-469e-93b8-ad75346083bd,6612953.79,64.2,0.331,recurring,0.0,38.5,1
b606c428-024b-45f9-9ea1-0ce26e855cd9,4349802.77,65.9,0.275,contract,19.6,25.0,1
8f1d1cd2-0c18-4997-b3bd-b83bcc75c99f,12843019.27,69.2,0.093,contract,16.3,38.2,1
1e4eec13-8691-4167-9931-17ab97acbdf5,5331911.91,52.2,0.23,poc,2.2,41.5,0
f2d55078-f29b-4efa-8b5c-838723b31220,4273579.37,79.5,0.642,recurring,6.3,36.2,1
b5346ee5-b780-415a-8efb-769df1d2a7e7,6186187.37,58.3,0.161,contract,5.2,33.3,1
f858d14a-5bf2-4887-a16e-46b6d18f6bcf,2153047.42,75.7,0.26,contract,22.1,21.9,1
cf3f0c0b-fb6c-45d9-8acf-c0954de9a637,3760383.67,77.2,0.313,recurring,0.0,1.0,1
e3ebdd37-28d6-404a-8600-ed38be91bed3,1222308.68,69.7,0.5,contract,3.0,30.1,1
389c5fa9-6751-4c44-a95c-685ccf8d153c,582811.13,55.4,0.377,poc,7.8,30.2,1
ddca2e71-4958-4552-8e37-3c33e8d2468d,7456260.46,75.4,0.402,contract,19.6,26.4,1
1d417e55-4732-4746-ae8a-f9d4e555842f,4492581.49,82.4,0.367,contract,8.3,21.2,1
4d0d251c-c058-4fe3-a569-edb31e0df360,5104425.25,77.6,0.389,contract,10.7,29.7,1
2e93d199-8e1b-41a7-9e7a-06fca7044575,2719297.81,9.8,0.126,poc,6.9,32.6,1
394483be-7d56-439f-bf5a-023688ae9ba7,2605112.68,51.7,0.259,contract,10.4,44.3,0
60f95e9a-0599-45f2-bb76-5979437caa28,4846674.56,88.4,0.309,recurring,13.7,25.0,1
d438cf24-b73d-4d7d-bfbc-d895fb49dff1,3804764.37,62.2,0.078,contract,0.0,28.3,1
56e5a92f-6203-4047-81fb-33a8cea61579,2558069.92,90.7,0.267,contract,3.0,17.6,1
184fc459-73e2-40c8-8cbe-63435c7ac8f3,13419740.29,100.0,0.544,recurring,7.6,22.2,1
9464ad9a-bf0b-460a-9e84-c3163547d6a1,6800028.57,41.7,0.166,poc,19.7,31.1,1
a224979e-c7b8-4a6b-8e5e-43f133ae5d1b,2327074.91,36.7,0.152,poc,20.0,26.1,0
7d5005c4-e923-47a8-8fe2-f654178cb94f,13168555.52,32.0,0.043,poc,30.7,16.5,1
a5e94b6a-d7d5-4786-9037-153f916506cb,1733536.91,81.4,0.679,recurring,0.0,21.3,1
1f757c03-3cb9-4678-932b-c859f3f6d474,6615346.11,15.0,0.124,poc,0.0,42.1,1
3e7b6e5a-ea9c-44d2-b545-ae2e0d2ce042,3078478.15,86.3,0.427,recurring,2.5,37.5,1
60a3085b-e1de-49d5-bed4-5d5bbcd29a68,4120403.95,31.0,0.307,contract,23.9,40.3,0
1190daff-806e-4e92-b28e-fbce74f6038f,3067227.44,87.8,0.406,recurring,25.1,27.0,1
d1d844ca-12b0-4dd3-8d0b-b70cd0493869,4888844.42,100.0,0.553,recurring,0.0,18.0,1
4bc9cf04-e0ce-483a-a5ab-0a60c853b3ac,5383911.86,88.4,0.467,recurring,2.4,11.6,1
0f7fa71b-0115-44e8-8f41-43f1cf39dd1b,5942082.24,50.0,0.405,poc,10.6,42.0,1
6e2a5623-da19-4440-9056-0d4c2519df47,3243507.18,70.6,0.634,contract,17.0,21.7,1
32e3096a-105a-49b7-a422-e3f3feee71e1,4523723.61,76.8,0.112,contract,21.5,25.9,1
1caae88c-3db2-41cf-86c8-da54c1ee1f70,1776779.18,74.7,0.402,recurring,0.0,22.2,1
52b33c3a-1391-4f15-8b01-6c710dbb8ffc,13699309.51,74.8,0.255,poc,9.9,41.6,1
8161d781-69a7-44f0-8d46-e6ec19a92955,4674750.22,100.0,0.339,recurring,0.0,19.4,1
89df2af6-9193-41be-afe2-c4e78d2b2045,6750555.37,92.8,0.358,recurring,5.5,32.1,1
1ec8dd14-b5d2-4263-b1c1-375645f94a4d,3518287.91,91.3,0.769,recurring,18.5,23.3,1
849cd675-bd45-4135-bc8a-ff8370b377f4,3712571.99,50.7,0.507,contract,14.4,42.3,1
80449fcd-cda4-4aed-94b8-e3bc15029ebf,2438418.06,77.7,0.395,recurring,0.0,18.6,1
c2d558aa-a2a8-419e-ab0d-d79b7b861d61,2978082.2,84.1,0.602,recurring,10.4,17.8,1
d7b3a5af-9f72-4771-8a16-3c499f136c19,6873372.52,46.2,0.263,poc,25.6,39.8,0
9fe2a70b-eb2c-4589-9657-18f11020cc2b,11662296.44,81.7,0.154,contract,11.3,28.2,0
0c87d39a-b3d5-4056-b245-1fcfa84b2338,1252884.39,52.7,0.229,contract,16.7,42.3,1
66293766-5e80-4663-a0d1-73b16a99da77,5598191.62,43.1,0.219,poc,23.4,34.1,0
da574494-854e-43ee-b9c6-b30e7f63b2fc,7818702.66,50.2,0.523,poc,26.0,36.3,1
376c5dd2-43be-40fc-bdf7-c1496d54973a,5712305.08,95.1,0.458,recurring,5.1,27.0,1
c7b3419b-09a1-4740-8aa9-b71cdbacd0d3,10381233.36,77.9,0.299,contract,13.0,39.7,0
81df81a7-251f-48d0-8172-25c6b5640b44,3581915.73,97.0,0.616,recurring,0.0,7.1,1
7a30cad7-61f7-440c-a970-8a775de601d0,6410023.61,87.5,0.173,contract,6.1,22.0,1
85b7711e-3296-4be3-9d3d-47c5f7769da8,2539535.99,38.7,0.187,poc,27.7,43.8,0
56132207-c807-44e7-9d3c-a366993364c2,4107736.79,35.3,0.371,poc,27.7,53.0,0
3e453d00-6f56-403a-929c-b9dac9753ec8,734447.71,81.4,0.059,contract,17.0,25.6,1
0a2d0681-756c-4c6e-a64c-61e9a839a91b,27949350.78,100.0,0.335,recurring,2.6,20.0,0
25b3c500-1dae-43ae-a3f4-5a2bb595a8e7,9404093.56,89.8,0.739,recurring,6.4,24.1,0
2506cdea-0c6e-4321-a394-0d1d22816b60,8194240.01,57.8,0.198,contract,7.5,21.6,1
1557541d-09e8-495f-9064-f20b570ec5da,4880293.84,52.8,0.303,contract,13.9,16.4,1
17eef60b-80d4-452e-bfb9-9200e83b63d2,4314837.45,67.8,0.193,contract,4.9,18.6,1
9fe5387a-722f-47e4-9205-0310e0b460b8,1229886.52,27.3,0.401,poc,20.5,35.1,0
2784c2c3-cb00-4854-993c-1b58d3204fbc,5307266.69,82.7,0.361,recurring,6.8,23.8,1
c56be53a-6fa1-4d08-bd32-ce24711c8750,1677107.84,68.3,0.548,recurring,0.0,5.7,1
b8c4f0f7-e41e-440b-93d3-026514b1ccb4,12372483.35,91.0,0.251,recurring,0.0,26.3,1
f017ed58-bed0-46de-b17d-9fba08f00917,5311706.96,42.3,0.102,contract,15.7,31.0,1
c426804b-31e5-4f75-af83-7d052df5b81c,2172448.8,54.3,0.385,contract,0.0,24.7,0
30bbce50-3db1-4b37-8021-8b8cb53a84ef,4230334.19,70.8,0.295,contract,29.6,26.5,1
eeb31a6a-5ade-446c-a40f-81bfd4299c52,25432868.89,53.0,0.622,poc,22.2,17.6,1
bb98964d-c327-4764-b159-c2aefc5a90be,5920627.94,51.6,0.307,poc,18.0,33.1,1
3788903f-bab6-4e29-a156-d3bdee7770c0,3512918.61,35.3,0.448,poc,22.8,26.1,1
6c92aef5-fa31-4a9c-98f2-3e252cddd0e6,7152667.2,70.6,0.573,contract,18.8,28.4,1
51922e99-9ce1-4e65-94d3-556ddb4003dc,10003825.18,95.2,0.528,contract,13.3,24.4,1
7c34f941-6b23-48da-ab96-a4e97e1344f6,5604879.62,63.4,0.23,contract,0.5,27.1,0
d42616e2-7d10-44b5-99d6-ef25496c4169,7251687.38,84.7,0.666,recurring,11.3,14.8,1
1529acee-28c2-4931-99a3-48ae3b000d3b,10973276.05,64.1,0.035,contract,21.8,27.6,1
b5bd0300-c150-4a87-aa86-8c96ff88e1b3,3335221.48,76.4,0.398,contract,11.6,23.1,1
970d0c22-c59a-4a3a-830c-9c61edd8ccda,7493804.23,76.9,0.127,contract,5.9,28.4,1
7bd82e36-3a8f-4599-bfe5-a2d12f083548,9850020.34,50.4,0.295,contract,28.4,21.1,1
aac6a5ef-0100-4ed0-a823-45caa4674e36,6849758.3,61.5,0.279,contract,10.6,17.3,0
bf50516f-95f7-4d64-987b-e699eb2e0e93,5515083.04,71.2,0.304,contract,21.2,25.8,1
ed45cd0b-4e08-475e-9573-a718cc3b0476,1871629.82,99.7,0.343,recurring,7.4,21.2,1
c9eec853-1b3e-4e0c-a85f-a68a7f641b10,2508815.32,59.8,0.229,poc,17.9,17.4,1
56e4c617-a172-4ccc-95f9-349ef02f572e,11260098.34,96.1,0.254,recurring,18.2,35.5,1
edde8520-9ab9-42f9-828a-0af9ade6c76b,4500069.94,61.7,0.375,contract,17.6,10.8,0
648aeb43-75f9-40ad-acf7-9726e38bbfe4,2756612.84,51.2,0.261,poc,34.7,44.4,0
e263480e-9ecf-4891-9004-68ebc078d17e,4577520.37,33.9,0.377,poc,12.9,37.9,1
54aa1067-fb51-4ed8-9626-9df24b495cda,11458961.71,73.0,0.126,poc,19.3,11.7,1
10a0656f-1dd8-4aa0-a1b7-d088b8cd973a,25299127.68,48.1,0.145,contract,9.2,35.1,1
ed5285a2-3199-4902-a527-e2b42da65b21,2316248.71,44.2,0.116,poc,20.5,48.9,0
9b7bac8f-f866-4099-97c4-56fa7cdc14cc,2064260.4,36.9,0.332,poc,32.0,32.8,0
1084cf7c-9135-4f58-a1a1-f21408980f93,13384658.65,91.7,0.543,recurring,15.5,1.0,1
7c9ccfb3-c7cd-45b2-93b3-ff633275cf33,3421015.19,83.4,0.363,contract,0.0,31.7,1
ce4ac67d-63b9-4dbb-82a7-f6a0ce96f19d,4066481.75,100.0,0.535,recurring,9.7,35.8,1
7ed56822-04d8-45e6-8e53-1d7b33fd47d6,14848904.91,86.3,0.454,contract,7.2,29.7,1
86bf2a6b-3cdd-47cc-8dde-472e0cb31bd1,6405871.01,36.2,0.097,poc,13.8,49.6,1
ce5a2eab-8947-419a-b8b4-3a8f8d51feb4,3560975.29,66.8,0.302,contract,13.2,5.0,1
b2285433-a15b-49c3-9af1-2566fc07c1e0,7400918.32,34.7,0.205,contract,12.4,44.5,1
b4b65e43-ba50-43e7-b404-6ef5b697a28b,3562284.72,57.4,0.132,contract,8.3,27.8,1
8d574522-6266-41a3-b95b-26bfe42ece94,4192675.61,40.5,0.345,poc,0.0,31.0,1
5524ff29-e043-476b-8ec6-f9c8f38acbcc,3888063.75,48.2,0.351,poc,23.8,13.1,0
c6bd14c3-0232-4c13-86b8-d6c31356dcae,4897581.03,67.6,0.202,recurring,0.0,25.7,1
85d0249a-43c7-4e64-b013-ef0dbb275968,9142136.71,58.4,0.166,contract,7.6,27.5,0
d7b302ac-be2e-43f4-b389-dd55d7eee36a,5102018.81,68.0,0.222,recurring,9.0,25.7,0
1ffb4cf1-b572-4db7-b780-621161300901,5206161.24,48.6,0.027,poc,21.9,53.1,1
cd86a9ff-f2ea-43a4-9141-70189a9a124e,4786151.08,63.5,0.21,contract,0.0,31.5,1
310980b4-e4cf-412f-85e8-96b734e9d9be,2606456.31,61.0,0.5,recurring,7.5,33.9,1
418a9dd6-3c6a-4fa8-869d-38d803ae0f9f,3892529.8,53.9,0.1,contract,22.3,24.1,1
7462c50c-a1f4-4d08-b5ba-5d0c413e76e5,3548248.47,75.0,0.065,contract,19.0,33.3,1
858d66ff-f7a1-4665-8e22-35ad09fd58a8,5620825.12,96.3,0.253,recurring,0.2,23.7,1
adc75b67-6832-40a7-85c6-40e11851c004,2793518.28,73.6,0.196,contract,27.8,9.4,1
cdb3752a-08ce-4a7f-82eb-0dc6638f0d8b,5895961.95,68.1,0.346,contract,13.9,25.5,0
275ccb7b-9880-4403-b873-feeaec91f8ed,2659915.57,80.6,0.734,recurring,0.0,21.9,1
342bc7bc-da57-4950-b794-17c7577a5361,5264812.09,65.4,0.29,contract,15.1,46.8,1
5f513fac-1013-4077-a5da-a2d5c2867701,2955806.19,53.9,0.489,contract,16.6,13.8,1
3a65cb0d-f007-4214-884c-bfcc9e87f673,3497065.96,53.1,0.56,contract,28.7,28.0,0
7d883445-9eda-42a4-884d-ce3b09fb57aa,9839377.7,6.6,0.205,poc,25.2,24.7,1
7f4f0215-7f49-4db0-ad3f-f718a72a4b77,4277906.9,74.0,0.608,recurring,2.9,17.9,1
96d8a5e7-2932-4c89-b083-561f8a1b11d0,5725269.98,22.1,0.225,poc,20.9,26.6,1
9ebea273-cd7f-4120-ba28-7d0f8083e5a1,11307644.38,67.3,0.431,recurring,8.4,34.7,1
576dc762-60d2-4286-999d-8a31fdb7c6b2,6823041.9,33.1,0.339,poc,21.8,28.6,1
4fbec8c2-f28d-4021-96e8-3cb5db0da97d,1320103.89,90.1,0.52,recurring,11.6,17.8,1
114bca04-d20b-4197-9b1a-463ca92eeefa,2217207.96,36.8,0.426,poc,28.6,21.8,0
146702c0-099e-45ef-b25c-593fc2d148b1,14058410.74,65.2,0.607,contract,7.0,31.6,1
b3d78719-3a94-4b0f-8a98-2b0e43f08830,9928713.69,88.5,0.272,contract,20.9,9.8,1
4751f841-4f84-4fca-96f1-f19bd8b8deca,11446042.42,74.8,0.607,recurring,10.4,12.0,1
4b8c4b67-1029-4ce2-8aa3-5d0b97fd2138,4164823.15,100.0,0.294,recurring,12.7,2.6,1
1b964c63-073e-401a-807a-437cfb3db453,6762933.16,62.6,0.378,poc,20.1,20.8,1
170d1983-ce82-401f-beb0-067bc9e6613b,19725190.99,73.1,0.17,recurring,5.8,34.9,1
1158c79f-91ed-4e69-b365-3efba4f9cccd,7701318.33,89.4,0.509,recurring,0.0,28.0,1
146d043d-3ddc-4d19-8edf-d467a30e2226,5098869.08,78.5,0.018,contract,9.7,18.0,0
f5e026d0-5ed9-421f-a068-4443b95f0cc2,2860345.86,11.3,0.307,contract,8.6,31.3,1
86ce28e7-61f7-4cec-8090-5a08a90c3811,2259300.04,82.3,0.391,recurring,0.0,25.2,1
c5b7b6d2-31c5-4584-b163-f9a0bf27c60d,3234072.02,76.3,0.301,contract,15.5,39.4,0
949841e1-0def-45c9-bb98-a0765199fb26,3656456.55,100.0,0.362,recurring,0.0,27.4,0
bf8a4760-ac70-4efe-a933-d240c6a92c37,2820433.67,67.0,0.302,recurring,0.0,15.7,1
74b88fc8-3dbe-4ce0-b738-4c97835eda3e,4616480.22,43.8,0.404,poc,23.6,37.9,1
5b1fbc38-179e-4cc3-8316-600bbceba100,3020298.39,56.6,0.493,recurring,7.9,16.7,1
20c02fd1-8ce8-4d02-8adf-7dcadf1b7e37,1973930.59,74.2,0.344,contract,0.0,8.5,1
6f0de75e-a8c1-42eb-a298-bcc0410c94c5,7398845.52,38.8,0.206,poc,20.8,43.2,1
ef792594-6888-4d83-b841-e6300493c6b1,5742377.97,49.8,0.112,poc,24.6,22.7,0
699ae81b-588b-44c7-81f6-d6107b441e1f,4295792.16,73.2,0.536,contract,5.2,14.2,0
6870e16c-5d9e-4507-973a-f64e47cb042d,5107876.86,66.8,0.383,contract,16.9,28.9,1
9204faf5-0c0d-4915-b2f1-b6b3ce8157cc,5448706.24,72.2,0.584,contract,19.6,24.0,1
e1402257-a9d9-4a2e-ad76-b9cbffbacad0,4835305.1,72.2,0.452,poc,13.1,13.0,1
