id,outstanding_bridge,current_cash,verified_receivables,monthly_burn,runway_months,past_investment_count,recommended_option
74e6f557-c96f-4740-a1f3-a582e304e8d1,47281706.66,17335247.06,18591772.55,8193410.26,2.12,0,D
fbe9a378-152a-42d5-a931-6f2cd227d605,17425590.59,4843415.77,36022335.0,2821396.32,1.72,2,A
4b4071f6-429c-485f-977c-4caca7925509,50612490.84,11068041.06,79693673.53,3381300.24,3.27,0,A
9677c8fb-234f-4d31-ace8-8d51b60937cf,14174156.71,14169102.54,6879971.94,7457681.29,1.9,0,D
d7109b21-f964-4610-8280-f6e68cd99c43,22918547.75,1000000.0,25138786.32,4145252.83,0.24,0,D
6a8f8e28-47f0-419d-bbdd-395fb9e971e1,86262830.94,14698640.64,67004331.16,4866537.24,3.02,1,D
281cd3c4-3e4d-4bc6-b103-2be6ccc39555,27563309.02,9528308.3,47583156.38,8894207.95,1.07,2,A
a472be59-d975-42c7-9e26-64a4c4c4e2a5,20550610.18,31181221.78,9429063.41,7019207.32,4.44,0,C
0f32bcae-04fe-46ba-90d4-8d6617213f7d,9767363.72,8642798.4,5584739.25,6766128.66,1.28,1,D
e83e3517-4247-4f97-8431-e8a6998dfb14,31960116.61,4959941.7,40946557.31,7689562.18,0.65,1,D
29a7d839-8198-4811-9d68-d9890ec96a45,7305510.05,33251448.96,3501501.58,3202680.02,10.38,3,B
96cda14e-56e9-48fc-b162-1c1388977891,17205498.06,20404434.04,16421974.19,5100406.47,4.0,3,B
0c6a20cc-5475-4a19-a890-85fd5d922de4,24898899.72,7079484.9,32793066.53,6486739.4,1.09,1,D
62e2c289-cbf2-4b61-b45f-835c343f0964,14551444.0,5281878.73,3056006.17,2733086.22,1.93,1,C
bf92ea65-2699-4e9e-8efb-e2f748d5a29d,12054189.94,14645405.54,25021742.97,8076651.22,1.81,2,A
2d8ea5ff-b13e-47d4-a56b-205959bb1b86,23118693.5,5883769.85,34231052.19,1803410.87,3.26,0,A
568fdcf9-01a1-4350-bd60-890c8c223d8e,28062033.69,37696348.78,37044984.04,7092336.21,5.32,0,B
20d43ecd-6ad0-49e2-9a6c-63deb4177594,28872671.9,23778089.44,6953119.14,5431306.89,4.38,1,B
2bfd6d5a-9ef7-4b66-9b29-45a651e2b18e,14303317.42,15388998.97,25806872.56,8335801.95,1.85,0,A
38f667d9-6715-4623-bea0-61469e615107,15052144.26,11935717.86,5644157.9,10491538.98,1.14,1,D
d391917a-bc42-4e39-8ffa-737255441d7e,14396714.49,2682413.02,17787432.12,6055692.71,0.44,1,D
4adaa490-a83a-413f-96f8-62e689029784,48458476.47,10421829.21,81885745.63,8378562.8,1.24,0,A
4bca1242-f875-446e-8304-b4dc0d5a4668,7135488.91,3964610.18,8851006.25,6782291.95,0.58,1,D
999ae689-0479-46ab-b4ee-79dde3caa385,20340889.47,9626539.75,37679249.27,7539494.07,1.28,0,A
dc7db49f-c659-4b8c-9feb-eb5dd1ca3bdf,114441757.93,43832368.82,216158101.01,6559252.65,6.68,0,A
ffd29d7a-5e74-4329-a603-1a4c44b38ee8,30203282.29,17821970.67,54233886.0,3737088.54,4.77,1,A
d6e6ca22-a05d-4edc-8507-874aeae4361b,53369745.73,1656176.75,88091814.76,6142121.05,0.27,2,A
3380a85a-dbff-4382-b348-e0c6f32b42a7,10996687.82,18187327.87,21127706.31,6232301.05,2.92,2,C
2da0446d-21ae-42c5-9597-296fdf89c444,23251895.16,12755540.21,25903926.87,4002905.26,3.19,4,D
e03ec37e-6db6-46c1-a2c8-27f6646b4b48,39074966.22,24427853.3,27775357.17,7309587.23,3.34,1,D
f3d1d36f-01c3-48e3-8d7a-bdf27885cf4b,18409539.71,12138326.22,29607449.98,10091849.82,1.2,1,A
480f06e1-cfd5-472e-bb4b-f95273f6ef6c,37698399.27,10810805.23,20067544.61,3722232.6,2.9,1,D
969a1298-be97-4278-b660-1b786632a053,38031097.23,6296409.3,65977226.19,2442419.76,2.58,1,A
ab99ed7e-6cb2-4bb0-94a0-26fc018f1924,17800735.2,6862544.88,10528112.53,7151041.69,0.96,1,D
7627906b-ccf2-49b0-b18d-50b884722fce,49600412.97,14435827.15,46608729.41,3744508.63,3.86,1,D
472c4b4e-6d8d-40cb-809b-e12c92c279f9,42776390.09,18619119.54,32432750.13,5164855.46,3.6,2,D
04a173ec-7e26-46a0-b6a4-b71ea16fe275,10492084.96,4021854.85,18505187.48,4038875.05,1.0,1,A
4c9379cb-975b-4d06-8734-112923d68ce1,41861455.31,9555953.53,90015892.29,3542643.84,2.7,0,A
5bb7b0b2-1861-491c-a9c4-06d1b9c4390d,22397959.47,7341432.47,12730177.18,4594511.55,1.6,2,C
1eb415ef-0621-441f-9593-b2acfecc05f8,7760367.39,28450869.02,4999266.5,1772887.07,16.05,0,B
06cedfff-9d65-49e6-ad44-2a0f39c27274,27467691.07,2693782.83,39096133.89,2510638.51,1.07,0,D
28004bc7-dc6e-460b-9cc9-36d97bdb5a6e,16110079.3,14248933.59,20709009.12,8992509.96,1.58,2,C
a3631685-23a3-4b3a-a6d6-af8cda8d21f4,57992792.47,5479092.67,23980111.52,9721554.67,0.56,2,C
9560f476-9004-4db7-8925-f208e97f02d5,16503358.39,30757807.44,12058627.84,4367454.95,7.04,1,B
741ad743-2b05-4383-85d2-60389f4324eb,28168467.09,10249435.23,34956558.78,11259707.12,0.91,1,D
16767348-a477-45c3-890f-cf830dbf98f3,16806214.92,7430596.54,23710285.92,3688110.28,2.01,1,D
24b321d5-84f8-4470-9b78-b4f38d790828,9221861.21,6087435.2,16712960.47,5968835.02,1.02,1,A
d8bd44ef-128e-46ae-befc-d0bf550b8e8d,23333203.61,18404804.59,36273482.98,4857200.64,3.79,2,A
292b54a7-3ac7-4047-a346-336d6c898214,11590157.44,12035614.21,9784713.12,3814638.51,3.16,1,D
f43c4100-cb2b-4c76-8a56-e89fa4ededec,47671809.67,6795122.91,77597948.7,4924939.21,1.38,1,A
9ef0b331-6046-42fe-8779-4426205dc173,9931656.3,4873405.63,5997527.38,4827156.37,1.01,2,C
434dcfc0-54a5-417a-845c-2ea1f4699c81,65426522.94,1949507.32,100234437.19,8097713.78,0.24,2,A
c61fdfaa-fdbd-48d6-8f7d-1860354e05cc,16828175.3,4698660.84,35277635.09,12268282.32,0.38,5,A
a57de0bb-7beb-4340-9862-1e8f8370149e,33818407.22,4148488.12,32388370.14,5202983.88,0.8,2,C
e3511831-eab6-418a-bdac-8e8af1778666,63428240.35,7736390.14,82116251.48,14196340.23,0.54,1,D
af709c5a-5456-46bd-8ce2-9ee09076df5d,33393476.45,10507182.0,51753659.07,7756757.31,1.35,0,D
7852cc89-cc43-423b-8f46-06c604f4df1b,47389972.6,8374094.71,79730465.63,8899140.37,0.94,2,A
a52fa79e-1660-4a08-b4b3-34d26037386a,11444822.19,23096745.18,13835690.89,3537556.32,6.53,2,B
d78d8fea-22ed-46b2-98c5-97e9ae87dc23,73598868.57,7958873.38,48703475.21,3894531.0,2.04,1,D
023e8dbd-af89-4100-9996-8fe7a6fa3920,7282063.01,6260465.97,14341712.32,3083050.17,2.03,0,A
b13982c6-68bd-4b9b-80f8-a4f70634de00,22636705.52,33867970.09,46461235.61,4026011.85,8.41,1,A
bcbce67c-c700-45c5-9f30-176027f90ce3,29313035.66,10738434.6,43105323.01,8897638.46,1.21,3,C
f54cbf71-7b35-483d-aa2f-e2342bfdaa2d,18893269.27,20718111.94,39027188.79,2190540.89,9.46,2,A
bb67c6d6-d595-4c0f-b030-8e1f5e16e9a6,53079422.24,5543500.85,106233987.47,4483806.11,1.24,1,A
cf17dbdf-78e3-4117-93bf-91a1901930ba,28726765.85,22216913.05,41892519.41,4607604.03,4.82,1,B
9b3e7fbe-30a2-4fb9-87d1-d1fede869f15,26814898.53,5982297.51,54455226.5,4802209.86,1.25,1,A
fd672dae-b818-435f-9b9c-b67ddfd399e6,30374226.22,13879598.22,61263385.35,10338055.73,1.34,5,A
45b969fe-2dc1-43fd-9069-5fc9e3f708f6,20425009.96,5778362.3,8122180.97,6540779.22,0.88,1,D
0f9ea45a-7478-4af5-9143-c8c51ca1f18f,14198003.2,5400378.41,4216832.97,4586700.32,1.18,0,D
18dc18dc-a5b9-4a79-b53f-307a4b1f3453,16753718.2,6945650.4,29179637.47,6633327.68,1.05,3,A
7fd4bb0f-fb5c-459c-afd7-0052badbf155,41751809.35,2419333.46,66093768.2,3535846.51,0.68,1,A
1b1faa20-28a4-4fd5-8484-b88482b9704a,12981682.76,5267933.59,23235761.92,7552481.46,0.7,0,A
95aa0557-6e32-459c-8aa3-0bf9964dfd98,10263244.63,19826524.03,11903100.06,7060119.86,2.81,1,D
52ffc993-b9d3-4de6-97f6-699f7647b466,22976896.98,7767167.78,24428284.17,3671092.17,2.12,1,D
4d1c43f1-bbf0-488b-9d64-ebda487ce466,14915393.5,7639202.11,8827389.45,10260448.74,0.74,3,C
ccf00c4a-37ae-4f26-a7aa-e6e0f7992070,31576557.23,15053983.89,36046455.06,12434060.46,1.21,1,B
93573491-ba19-4e6f-a6d2-6ff8ca8bcdad,19194419.13,27631195.94,19437024.64,5848475.38,4.72,0,B
76aadd25-7aa8-4f1e-ab80-52c0319e25fc,24717176.83,14900453.88,47060775.75,2369295.79,6.29,0,A
b2dab057-9c5a-48a2-b2fc-53ae2860bd70,23109597.94,3274272.98,22283565.56,2573069.3,1.27,4,A
3ef8ac08-1c20-4518-bbc0-730a8d1d5b9a,37400794.3,3088520.8,13206241.06,14815644.63,0.21,3,C
b6c246ff-74ea-4d2a-bd2d-f990f9b79ed3,79217730.16,19128516.63,87281252.73,1992690.51,9.6,3,B
8b49065d-054e-46be-b9e1-fcbf7b335140,13355711.38,2437684.51,3020105.91,2856908.28,0.85,2,C
0913c849-9089-44b4-a0bc-8693e42a370a,9282200.95,15258540.58,17913202.05,5908381.23,2.58,1,A
dcb1bd15-090d-4969-b5e5-650f6cbe232b,12000272.42,5281738.91,15123715.49,3383160.31,1.56,3,C
735b6bb3-8448-4b14-acda-d2c122163af8,24727470.93,12099129.0,27192974.0,9265595.45,1.31,3,C
40cf042a-8c44-4269-98c3-efa596f24f60,19567482.52,5841176.11,33902133.46,6381002.59,0.92,1,A
af7d19c5-1fed-49a6-9310-c74a4cd86012,19716516.74,3159122.89,31269999.44,6559794.75,0.48,0,D
0b36c249-34b7-43a3-9718-530959e707fc,11220203.99,9863409.45,8849980.17,3624028.63,2.72,1,D
a05200ac-2783-4530-afef-e0a59246f1b6,9428787.41,29645000.15,11336207.13,5981207.41,4.96,0,B
b237b382-16e9-4e89-8616-76d7530fa238,41816823.17,3596928.18,77990221.47,6234634.65,0.58,0,A
9482e332-13b8-4bca-b1a0-014107be7118,35315369.17,11183933.26,68264697.6,6453453.09,1.73,2,A
08b0a91d-cf4e-494e-af68-1c6f67d1dbd4,97787586.96,6655715.48,101883436.01,7931113.06,0.84,4,C
6c2b46a6-6344-4e2e-8ffc-586c484f89ce,35555271.45,5100770.4,23626078.58,4177996.18,1.22,2,C
e37b238a-cae7-4cd7-8812-a7819efa99d1,37859451.02,3434007.62,25974971.09,4267187.26,0.8,2,C
12ae35e5-6ff1-4a00-b495-a6779b0e6ea0,15672447.65,11122648.11,11704430.27,4272759.07,2.6,2,D
1e9a23c8-5393-4c0e-9022-ec818cc6cf3c,36979760.35,13426462.88,26677484.12,20904278.16,0.64,3,C
923361bc-8ecb-4972-8285-abe7638c8489,14502463.52,48564877.79,11323888.49,9095977.07,5.34,1,B
0453f5e7-77fc-49be-ac7e-280ced18cc92,5000000.0,21796299.72,8166363.19,7971821.17,2.73,1,A
d765de9f-9526-4628-bd08-d6e777d0901e,56195122.54,9726718.12,72915683.61,6415731.83,1.52,2,C
33ae7744-11d7-4c9f-be66-5d651ec6f918,27535747.46,5948415.57,52497776.09,6042427.26,0.98,4,A
0d62970c-4f37-4deb-ad69-77c773aaa2f7,21647358.61,16560570.87,22664463.97,3168627.71,5.23,3,B
35c0d4cc-c775-4f88-b8d9-e67d25dc3db3,19546614.67,22306906.52,20705752.37,4665920.71,4.78,2,B
ab16b830-6ca3-4588-ae0f-9b24d9c77564,29004160.49,9861679.93,52296330.87,1742612.25,5.66,0,A
bb6d9a9c-4ad4-4781-a74f-d4c9cecbbd74,10239407.88,3499647.07,2951559.42,7264186.95,0.48,1,D
30665675-a4e6-4df7-abfc-e378265803ed,36782467.88,14291116.63,25635382.81,7923566.73,1.8,2,C
abb2d21f-6497-404f-8eaf-42f89e9c923f,49609351.95,8881192.48,87910880.73,6899890.08,1.29,0,A
1a22fc76-3aa1-4941-b773-f8658b8fbfc6,32858867.97,2397458.05,50222427.7,13213808.29,0.18,1,A
0b184c47-8438-48b5-9e87-d8d93adebc3e,11519064.78,10847274.9,23858104.01,4043937.09,2.68,2,A
702f7771-b549-4dce-9ca2-4f1480ba541d,23695190.18,23285713.49,43855541.6,10277330.25,2.27,1,A
b42f5ad0-dc4c-4d97-a2de-1981f9cabff0,40551919.39,3670606.52,52364777.0,5932826.35,0.62,1,D
cc0f65eb-8c69-4b9b-8170-18e09f7e16cb,25916722.01,9199656.15,43688939.51,7178173.87,1.28,2,A
bd8c4ba9-e25b-47f7-82cc-fec8123f755c,9332696.67,9642602.78,15772952.9,3932137.93,2.45,3,A
1d2a05d7-3f56-4a53-a789-1a6901099054,11073638.06,7111875.12,11021695.93,13619316.33,0.52,1,D
7589833c-db51-4801-86b8-e243e62b16aa,29704233.05,6592272.76,61614807.82,3655181.65,1.8,3,A
e8902b67-5fca-44c0-bfe0-468e619bad4c,29944212.34,4458006.92,34125625.44,8653604.32,0.52,5,C
3c6d29ae-e832-4b4a-91b0-9e2881622730,6129938.18,35251996.29,9390656.37,5913197.61,5.96,3,A
6f726da3-11bb-48ff-af35-1f5bf8a3a800,16967290.06,6091731.34,17445959.91,7123572.62,0.86,0,D
639e2e11-2c8c-4e32-a703-d379818491e5,14518386.77,1947750.0,7779147.51,5641293.56,0.35,1,D
7b66a3bb-73c7-4b67-b883-d36c408c2088,12496574.55,10310958.28,5717474.13,5305390.14,1.94,1,D
a910a445-49a4-4e7b-81f8-2be24215a976,12165196.92,5265688.7,8729019.81,5502768.74,0.96,1,D
756f813c-b602-4a3a-8de2-1b66e755d8b4,18964835.45,9401620.49,21913496.6,10536103.78,0.89,0,D
db3ea1ab-f92f-40bc-a72d-ff10213c38a2,31452136.44,4680493.9,47324510.15,7250501.07,0.65,1,A
ec8f34bc-5d2b-4306-ada3-51036000cf2a,11568774.86,11617090.14,5916078.95,4931520.77,2.36,1,D
228bb6c8-d015-49ca-9465-63e606b3f250,47395142.37,3450192.61,24695083.9,7301360.8,0.47,1,D
5bf752f9-783f-4f01-b9b1-b7373aa1304f,29816316.75,13117226.71,21330575.88,8754728.72,1.5,1,D
ab4076fd-e4c5-4509-b09b-8d53a64a84c7,13073091.35,5441592.68,9005837.18,13712981.96,0.4,1,D
a19a0bd6-b122-46f6-9e17-833a697441d7,17926010.52,7505938.44,32803144.23,2749758.9,2.73,1,A
42fe8383-93b8-4965-9c7e-4765adddc75c,15608480.11,13057015.63,9922129.92,13406752.21,0.97,1,A
0811db03-2bec-427e-aa9b-6e1cf745fc85,24286510.97,6462003.19,50593339.53,7559587.22,0.85,2,A
33e055de-3a85-4f97-923b-bdb048c44a6c,75328446.9,21046602.67,37622131.92,5802414.09,3.63,4,D
2d58b48d-669d-4967-ab53-e743890f5032,27972170.01,8666267.4,35446938.69,2127579.04,4.07,1,D
803fdf3c-790c-423f-9133-027368d20a60,33882173.54,39527805.81,14273107.99,4439920.08,8.9,2,B
08771e11-1f2b-494a-926d-5284fa14daf3,7063380.72,16466030.32,11194206.41,3610014.05,4.56,2,A
90edbb36-1659-4f6f-9e14-e3b4d975649c,22071467.83,12750139.24,11452122.34,7422770.86,1.72,2,C
f9451619-39ec-4488-b16d-38ece46bf200,20995692.31,15081912.93,25879475.07,3688860.03,4.09,0,D
db0494aa-f195-4558-b9e4-24ad8c5964d1,65905987.56,7668121.75,15016373.13,6656588.14,1.15,0,D
0499f503-e138-4901-97cb-b8e1331506e5,18444445.8,4017888.34,14918982.86,3025047.42,1.33,1,D
2b0d9c26-cde9-4e26-a49d-f5654f52312b,45931821.61,11190733.89,34706372.04,4787713.22,2.34,2,D
aaae179f-dac9-47f9-922a-a07132452ca4,27527413.16,4135092.56,41498940.99,5353786.6,0.77,3,C
afd820d0-6d19-4081-9da1-1b4c09bb386f,18769438.49,4505154.31,29984087.8,4856374.02,0.93,1,A
521edd63-c4e7-471b-847e-710e0cb4478d,60552706.19,9577070.25,43082042.84,22987204.66,0.42,2,C
871558d1-6eaf-4212-b1d0-4f116fca44b3,9117205.87,9244359.48,9512725.73,13297945.51,0.7,1,D
ead0ee42-dd82-49fd-814e-2f3c8d9b2447,23138373.39,24726166.32,18196804.21,4113673.8,6.01,2,B
bdaa6bff-f185-40bc-9d26-6bcd2fc72e66,22543556.99,5659330.89,47959553.35,2265932.26,2.5,2,A
8e31fba1-1603-4c36-9d0e-76dd1f242a94,23843864.25,7997590.71,20381146.37,2867267.88,2.79,2,D
88e78a4d-7f15-42e4-af1d-1882b0a34de6,45232846.14,13825412.54,84152684.33,3228749.69,4.28,1,A
158f8a7f-ea44-446e-ae2d-2d622a54367c,30013818.88,4872162.65,63460506.17,4200279.71,1.16,3,A
45f3baa0-cf67-4918-837c-bbf42ed629f8,28956707.26,2462937.66,42327132.28,12441213.26,0.2,1,D
e3ca0f09-aef7-4091-a95f-0eabb455243e,21596178.02,7949401.85,15225665.05,3483761.96,2.28,2,D
b019098b-d50c-4e27-9e86-d14fdc738e66,24901038.86,13427422.13,41936948.48,6636503.28,2.02,1,A
17cd31fb-215f-408f-85c4-0c394be2b3ac,32876676.22,29647367.09,42708152.04,4844657.0,6.12,2,B
904e1790-e424-4d2a-a531-47a77a584bec,27077487.56,6712554.95,12923352.04,6019965.97,1.12,4,C
a4462cfc-5e94-46c8-a161-00ac6929ba18,13316525.79,8599901.84,5097683.54,20774779.63,0.41,0,D
d5f956a1-b003-43d3-8960-9578a7cf932c,19117122.12,7139942.04,20572225.98,4582206.04,1.56,1,D
324818c1-60ba-4fe4-a76a-271576d6c254,12706516.21,7301074.23,24985293.02,2609727.03,2.8,2,A
c03eca70-bdc6-4b17-beb0-72cd056c2cbf,23357389.77,3460699.56,39600675.79,10005576.41,0.35,1,A
f322d547-8aad-4f40-bbc4-65c694fcac98,12718131.67,11763749.87,11861869.69,4193065.72,2.81,0,D
752c1a4e-1193-475d-a90d-0e35163912d5,38577050.18,35028960.49,9960183.53,4016934.26,8.72,3,B
9004c13e-3085-4361-b804-0239a207f243,38034256.61,3848536.39,58611327.53,4580364.51,0.84,2,A
d4e25ee3-f41e-4f1a-84c4-cce6df3ae9eb,26080294.74,9759940.44,17665684.55,5863067.49,1.66,1,D
6093329b-c52e-4fe3-b81f-3e55d4031662,12802989.34,10268994.24,16050451.43,3651376.27,2.81,1,D
2f28948d-f967-4e59-9f9d-3f7973d04189,28064982.07,14480548.5,55289107.52,8215377.3,1.76,0,A
bdd2bb6a-74f6-45d1-9ed5-3cf1b79dbef7,29114102.03,24688064.54,38824475.13,3831170.05,6.44,1,B
8cca98af-c7b5-4137-a014-b9976977f3e5,15996095.31,5223049.67,11838804.76,11053463.24,0.47,1,D
5f6b8903-c146-4bbc-9b1c-c47a296542c4,10663709.65,7375541.52,21914646.45,12700211.4,0.58,1,A
c0f4b8b2-8940-4cbd-8595-fab5b8bb526c,28486905.97,54527260.85,28228488.55,11719621.51,4.65,1,B
be0007e6-1012-4abe-a6a0-3f63c8a4dc87,20294860.14,10728151.87,37793083.82,6748640.32,1.59,3,A
bf867833-b5bf-4aca-9466-874cd75f1af4,84221145.32,8101458.35,25420918.83,3951559.88,2.05,0,A
518fe932-6db4-40c9-be56-5a12f924863c,62110366.66,2086417.18,36316579.5,8368816.09,0.25,0,D
da965974-de35-4c33-bda6-0834d45832cb,22918688.93,9164032.75,45581602.66,7438032.04,1.23,2,A
5b8183d7-bf24-4d97-8e49-b6de487ee33a,24998093.79,5269580.15,52731126.94,5290969.58,1.0,1,A
aa9da39e-70d1-42f3-97d2-f741e6268bfd,17904054.42,15999185.05,34662984.19,3834913.69,4.17,1,A
70cbf8a4-a612-4c48-9d65-855df1c5d036,35251069.66,8822608.9,16917351.06,9522842.66,0.93,3,C
01f32168-7c12-4e5a-8f71-e665bf400b33,27049619.08,7401175.01,43908467.01,7079562.55,1.05,1,A
712194c3-edac-4b7c-bc1a-cd03d2a572f5,49465526.18,18292941.72,39928446.59,7564078.83,2.42,3,D
568b9ddc-a88a-4e22-977c-dc26c7926de2,26990961.5,6254945.24,12314455.35,5626426.77,1.11,0,D
14448576-603e-4c7e-9e82-b973aedf947e,42086011.59,4747323.78,17216217.17,3511855.17,1.35,1,D
6c20f10c-622f-4729-9d33-c85e60466dfe,40478819.36,3365868.57,86071720.54,4841415.51,0.7,0,D
5ebf035c-e280-4f85-8a6a-df2d56037422,56794913.99,6620397.47,52694893.3,10709882.23,0.62,2,C
4e55c40f-8d0c-41b1-ba07-0846a14c20e5,70106097.75,14084684.21,22221048.17,2890221.65,4.87,1,B
26eb3ba2-fc2c-48bd-80fc-685956ae4aeb,5589744.25,4052067.29,8306727.97,11106602.12,0.36,2,A
e2e5ff41-bd17-4371-a659-5d3a8c93951b,49764626.23,62033350.73,30496808.96,8567301.06,7.24,2,B
42f362c0-c174-4043-bffe-7e6643db858e,31785315.81,3580515.39,62704408.73,5981367.69,0.6,1,A
df35dbb0-bfe5-415c-b30c-f768aef6a21e,42977224.76,2334224.56,59698777.22,4575695.84,0.51,0,D
e47eec87-25ff-4981-ba30-4ec09acb92db,13821084.79,16840653.2,15228350.38,3970032.71,4.24,0,D
1b6ca9aa-9e2d-4d84-9dfd-3bd859fbb06c,14070790.77,13391676.13,16656919.37,12835418.03,1.04,3,C
871d72c9-8a95-49a3-aed5-3f4774175072,20860427.69,9539907.32,17724564.07,7564009.12,1.26,1,D
aaa91207-a446-47e4-9f4d-98ccb33b92af,11115622.82,18766491.36,16883402.11,10771651.48,1.74,3,A
24914f47-4a9f-4368-8e67-a61b0f42d322,17216623.05,5706363.76,23252318.43,6211517.35,0.92,0,D
34d81afa-0fdc-4168-af11-818833f9b2d3,27874846.75,16296110.94,59402879.74,4996283.8,3.26,0,A
d466a79b-e65f-4357-97a5-4b165b79d3ae,14901927.59,11988010.81,9399153.29,2846765.15,4.21,1,B
1049a466-ca7d-4a8f-9fd8-8056664e45ba,15402148.34,8850108.51,14889572.08,1653698.77,5.35,0,B
66991ced-6444-459b-aedd-c8af1446c3d2,14825793.57,5830278.1,20051463.67,4073803.78,1.43,0,D
bbde7557-4337-4859-88fd-2ee5ab5114de,17250410.48,21507143.06,17370646.49,1630052.66,13.19,1,B
1baae5c5-da57-49a2-8c50-812eb0c3dbec,12828667.68,6903440.69,16882908.86,4663218.25,1.48,0,D
d5aced1c-2f41-4cc3-bf03-387f976941c6,22968780.83,10485834.04,22244473.69,11329618.59,0.93,2,C
02071ef4-7ced-43fd-a452-0b5258d076e6,19358750.76,21138860.21,26377446.32,17600550.73,1.2,2,C
173f09bd-6558-4a03-a668-b6373376ee26,16525555.57,1995634.28,5244734.23,12279483.4,0.16,1,D
6fbabb07-7358-46fb-ba9b-5485121d6d5d,53220865.18,16007219.87,84268622.59,2994000.7,5.35,1,A
0252828f-b76c-4fd1-9bc0-b2feff517acd,60277227.21,9662075.65,117047589.58,8993038.51,1.07,1,A
29a03c52-9e9c-4576-8c10-57ca6850d972,28876860.05,12625141.66,54065608.9,5273217.35,2.39,0,A
8a532a4a-2ae6-4f97-bf57-c250463b235d,70127716.47,8846567.34,132884438.62,4677587.9,1.89,2,A
86ba6ce3-74ef-4089-a3d2-d3bbd6057b11,37558987.1,21821475.13,40731433.04,9015636.92,2.42,2,D
3abaa095-e86a-40db-9c38-eccc66713e53,19685110.79,9720542.36,14640030.64,2712823.42,3.58,1,C
2cd70a3d-6583-40f1-991d-8ef933a4663c,6437126.11,7355015.69,7625146.63,4055810.52,1.81,3,C
4baaeff2-603e-4720-8f4e-9f93af7ee7c3,7416951.27,5840543.5,6484640.39,2535553.2,2.3,2,D
6045cb8a-78e9-4943-9964-4a32a0e33947,19930073.07,16235466.97,5736024.16,4050354.82,4.01,2,B
53635c6b-3545-4787-9586-570943694269,30152009.3,1806710.28,23464628.51,6568255.46,0.28,1,D
fc5b3d22-f7ad-4d7b-8ccd-4acfd4e444ba,19135150.28,15183048.09,40094342.58,4952665.14,3.07,1,A
b11ff5bb-29f9-4568-9935-2b7249a6a716,23525374.78,40369401.16,40124882.22,10688882.57,3.78,1,A
161e5d9b-bd83-4491-8c28-5dadde164a2e,18284306.5,1695081.66,23020769.77,3941372.54,0.43,1,D
f61c705b-4d1c-4e87-8cbe-f60a9e80d55a,12503881.67,8644805.45,24839625.83,5761966.14,1.5,2,A
63a17a69-77bd-49b3-8c2d-5bd441d71d3e,8451964.54,18182160.41,2893407.01,2843213.4,6.39,1,B
6dcee5fd-ec2a-4f0c-a2f6-7ef7c1f7e5e0,18294736.05,8412733.46,29586942.06,16583274.5,0.51,2,A
8e96ce98-1cd3-427c-a377-16b9b7b369d7,46879599.71,13567184.61,70812893.19,5471113.34,2.48,1,D
1e818493-92af-4c5e-b764-52834cd3d3ac,17390734.57,9987709.89,26165280.87,8446192.91,1.18,4,A
11841c71-65a7-4d53-bb0f-a97a503c284d,32033882.61,3860735.03,40990069.88,3190430.83,1.21,2,C
dcd72e6f-cb90-4788-a279-dbd401f8c466,22594958.41,6182291.73,19874568.07,8161934.25,0.76,2,C
1d8d6dcc-8fb1-40cf-8ba6-1ca2d0a59050,24756098.17,1981707.87,41436081.04,5088125.87,0.39,1,A
217d8b0c-f08c-408b-8125-e4e6b2502929,16099520.82,2533932.83,18220395.04,4259429.12,0.59,1,D
56767536-364d-49dd-985b-f3be69f1b375,32510334.79,5623555.17,59472205.7,4444698.09,1.27,1,A
5797bc2b-71d4-4826-8a7d-053d65067d13,16617050.95,3109222.29,8387753.45,3284741.36,0.95,2,C
ea4e9850-1140-46ec-906e-fd8248f690ae,18331879.07,4747633.9,35149202.55,6154068.07,0.77,1,A
fd748368-f000-49b1-a247-c247be6615a1,31283955.03,20475116.23,36045576.36,2755821.56,7.43,1,B
9696b8a4-7b5f-46e1-99d0-0bf9c5999534,31821755.66,13872731.93,37805450.57,6995967.49,1.98,3,C
9e5d6657-3041-45b5-8100-79ae145c3197,58141537.93,17504337.93,93509379.48,4156257.72,4.21,0,A
0d40bd6a-dbdb-44f3-84c7-9334d8711810,16818282.12,18555380.3,4907495.36,6424079.61,2.89,2,D
4275ca18-d2c8-461a-ac48-9cb4a48d5f14,87806281.34,22011161.08,35080914.3,3417630.41,6.44,2,B
6c22baa2-c805-4965-bba0-0f197e767027,37098979.77,14740940.68,56330517.19,2779843.64,5.3,0,A
6a79bcfc-45f8-4a3d-a301-46b5f26b67d3,15990842.59,4346490.68,31240901.14,2423406.57,1.79,1,A
52830891-172b-4cee-8c70-af21430be8bf,14503206.91,6118877.58,27245553.18,7710177.93,0.79,1,A
4f20a45f-d957-48f0-aa39-c0020ee384c7,18438158.18,7494057.12,23778388.82,7523774.85,1.0,1,D
69f488c6-e55b-4db5-a36f-bbea03ca6298,51065494.32,10958857.63,101457174.56,7641403.32,1.43,1,A
848baac4-00b7-4392-8d1e-51174af601d3,13973187.67,7086135.87,15492375.11,10367090.18,0.68,1,D
8ba6572b-9966-4a69-a4da-d303d724668f,26559879.54,19864067.01,56030897.27,2135521.93,9.3,0,A
3d4b7a6f-0d33-4bdd-a0ab-1116e0f9f22d,16774747.25,6936987.61,8225841.6,6628545.07,1.05,3,C
